Instance,Terminal,Layer,X location,Y location,Voltage
_24931_,VDD,Metal1,822.7800,638.5775,3.294908
_24930_,VDD,Metal1,825.1200,623.6375,3.294924
_24929_,VDD,Metal1,830.7500,622.7165,3.294923
_24928_,VDD,Metal1,825.3400,638.5375,3.294908
_24927_,VDD,Metal1,842.1330,616.0030,3.294932
_24926_,VDD,Metal1,842.5300,623.8430,3.294921
_24925_,VDD,Metal1,835.9400,615.8225,3.294932
_24924_,VDD,Metal1,969.5000,725.5825,3.294826
_24923_,VDD,Metal1,961.8730,732.5455,3.294817
_24922_,VDD,Metal1,974.5000,733.4625,3.294817
_24921_,VDD,Metal1,1000.6030,733.4730,3.294818
_24920_,VDD,Metal1,1000.4300,740.3165,3.294813
_24919_,VDD,Metal1,994.8800,733.3975,3.294818
_24918_,VDD,Metal1,1013.4830,749.1530,3.294807
_24917_,VDD,Metal1,1017.2300,749.2830,3.294807
_24916_,VDD,Metal1,1004.2880,749.2510,3.294807
_24915_,VDD,Metal1,997.6300,755.9965,3.294802
_24914_,VDD,Metal1,1013.4830,763.9665,3.294793
_24913_,VDD,Metal1,1017.2500,763.8365,3.294793
_24912_,VDD,Metal1,1006.6400,764.0425,3.294793
_24911_,VDD,Metal1,976.7475,757.1390,3.294800
_24910_,VDD,Metal1,994.2400,764.7575,3.294792
_24909_,VDD,Metal1,993.8830,771.8065,3.294790
_24908_,VDD,Metal1,995.5400,787.5375,3.294771
_24907_,VDD,Metal1,993.6480,780.6110,3.294783
_24906_,VDD,Metal1,998.4965,771.7765,3.294790
_24905_,VDD,Metal1,997.4300,764.0275,3.294793
_24904_,VDD,Metal1,1005.4400,764.7575,3.294793
_24903_,VDD,Metal1,988.3000,763.9775,3.294792
_24902_,VDD,Metal1,997.0900,772.8030,3.294790
_24901_,VDD,Metal1,996.7000,756.9825,3.294802
_24900_,VDD,Metal1,995.2600,749.1025,3.294806
_24899_,VDD,Metal1,988.3300,740.5075,3.294813
_24898_,VDD,Metal1,982.9165,733.4730,3.294817
_24897_,VDD,Metal1,974.1100,740.3165,3.294813
_24896_,VDD,Metal1,850.5000,615.8225,3.294932
_24895_,VDD,Metal1,838.2000,623.7175,3.294923
_24894_,VDD,Metal1,829.6300,616.0030,3.294932
_24893_,VDD,Metal1,823.3800,615.0050,3.294932
_24892_,VDD,Metal1,825.3230,599.3265,3.294944
_24891_,VDD,Metal1,822.7565,591.4865,3.294946
_24890_,VDD,Metal1,817.8700,592.4830,3.294947
_24889_,VDD,Metal1,818.3000,576.6225,3.294965
_24888_,VDD,Metal1,811.3200,568.8375,3.294976
_24887_,VDD,Metal1,804.9900,575.6765,3.294966
_24886_,VDD,Metal1,800.9400,576.6225,3.294966
_24885_,VDD,Metal1,792.5165,615.0065,3.294933
_24884_,VDD,Metal1,794.7800,623.6625,3.294926
_24883_,VDD,Metal1,797.8200,623.7150,3.294925
_24882_,VDD,Metal1,792.2830,638.5265,3.294912
_24881_,VDD,Metal1,791.0400,630.7625,3.294912
_24880_,VDD,Metal1,782.6500,623.7025,3.294926
_24879_,VDD,Metal1,781.9000,639.3425,3.294912
_24878_,VDD,Metal1,784.1000,647.2225,3.294899
_24877_,VDD,Metal1,780.5000,655.0225,3.294896
_24876_,VDD,Metal1,777.7400,662.9025,3.294888
_24875_,VDD,Metal1,767.0600,662.0975,3.294888
_24874_,VDD,Metal1,759.4600,662.9025,3.294889
_24873_,VDD,Metal1,766.5000,678.5425,3.294874
_24872_,VDD,Metal1,758.9000,677.7375,3.294874
_24871_,VDD,Metal1,750.8200,670.7025,3.294882
_24870_,VDD,Metal1,747.7000,677.7375,3.294875
_24869_,VDD,Metal1,752.2200,647.1825,3.294903
_24868_,VDD,Metal1,745.7900,647.1505,3.294904
_24867_,VDD,Metal1,745.1275,654.2175,3.294897
_24866_,VDD,Metal1,741.7100,647.3630,3.294904
_24865_,VDD,Metal1,745.9350,670.8600,3.294882
_24864_,VDD,Metal1,754.8650,678.7000,3.294874
_24863_,VDD,Metal1,762.1750,661.9400,3.294889
_24862_,VDD,Metal1,777.8250,661.9400,3.294888
_24861_,VDD,Metal1,780.0650,646.2600,3.294899
_24860_,VDD,Metal1,777.7400,631.5425,3.294913
_24859_,VDD,Metal1,778.4930,630.6725,3.294913
_24858_,VDD,Metal1,792.6700,616.0030,3.294933
_24857_,VDD,Metal1,790.6200,607.1775,3.294933
_24856_,VDD,Metal1,800.0075,584.5025,3.294965
_24855_,VDD,Metal1,799.7730,591.4725,3.294948
_24854_,VDD,Metal1,803.8900,576.8030,3.294966
_24853_,VDD,Metal1,806.0725,568.8225,3.294978
_24852_,VDD,Metal1,813.3600,575.8825,3.294965
_24851_,VDD,Metal1,819.5700,584.6430,3.294957
_24850_,VDD,Metal1,828.9000,591.4975,3.294946
_24849_,VDD,Metal1,829.0900,599.1965,3.294944
_24848_,VDD,Metal1,825.7300,616.0030,3.294932
_24847_,VDD,Metal1,827.4475,622.8575,3.294924
_24846_,VDD,Metal1,839.1200,622.9225,3.294923
_24845_,VDD,Metal1,976.9300,733.6030,3.294817
_24844_,VDD,Metal1,988.1600,733.3975,3.294817
_24843_,VDD,Metal1,990.9100,749.2830,3.294805
_24842_,VDD,Metal1,994.4600,748.2975,3.294806
_24841_,VDD,Metal1,1000.5400,756.1250,3.294802
_24840_,VDD,Metal1,998.1900,748.1565,3.294806
_24839_,VDD,Metal1,987.0400,764.7575,3.294792
_24838_,VDD,Metal1,989.2300,771.6765,3.294790
_24837_,VDD,Metal1,997.4600,779.6575,3.294783
_24836_,VDD,Metal1,1016.7700,771.7585,3.294791
_24835_,VDD,Metal1,1018.4900,787.3930,3.294772
_24834_,VDD,Metal1,723.9730,592.4830,3.294950
_24833_,VDD,Metal1,734.4500,592.4830,3.294950
_24832_,VDD,Metal1,733.4830,600.1930,3.294951
_24831_,VDD,Metal1,740.6100,608.1630,3.294944
_24830_,VDD,Metal1,723.2800,584.4375,3.294975
_24829_,VDD,Metal1,741.8830,630.6865,3.294916
_24828_,VDD,Metal1,745.6500,630.5565,3.294916
_24827_,VDD,Metal1,734.1450,583.5400,3.294973
_24826_,VDD,Metal1,748.6130,591.3565,3.294949
_24825_,VDD,Metal1,751.2500,599.1965,3.294950
_24824_,VDD,Metal1,742.0930,583.6325,3.294973
_24823_,VDD,Metal1,753.0830,607.1665,3.294944
_24822_,VDD,Metal1,758.5300,607.0365,3.294944
_24821_,VDD,Metal1,749.2650,584.6200,3.294973
_24820_,VDD,Metal1,765.4030,615.8730,3.294933
_24819_,VDD,Metal1,771.9700,616.0030,3.294933
_24818_,VDD,Metal1,760.7500,583.5165,3.294969
_24817_,VDD,Metal1,752.9300,576.8030,3.294988
_24816_,VDD,Metal1,770.2900,584.6430,3.294968
_24815_,VDD,Metal1,773.6500,584.6430,3.294968
_24814_,VDD,Metal1,767.7430,576.7030,3.294973
_24813_,VDD,Metal1,764.3830,575.7765,3.294974
_24812_,VDD,Metal1,772.3800,600.1425,3.294950
_24811_,VDD,Metal1,768.6400,568.0425,3.294978
_24810_,VDD,Metal1,778.5000,600.1825,3.294950
_24809_,VDD,Metal1,780.7475,575.6605,3.294971
_24808_,VDD,Metal1,774.8000,560.2025,3.294988
_24807_,VDD,Metal1,784.1400,560.1775,3.294988
_24806_,VDD,Metal1,779.8400,552.3625,3.294998
_24805_,VDD,Metal1,786.1400,567.9775,3.294978
_24804_,VDD,Metal1,789.9930,552.2380,3.294989
_24803_,VDD,Metal1,785.9500,552.1565,3.294994
_24802_,VDD,Metal1,787.1300,537.4625,3.295015
_24801_,VDD,Metal1,796.7730,537.6030,3.294991
_24800_,VDD,Metal1,801.0900,544.3165,3.294997
_24799_,VDD,Metal1,791.7200,536.6025,3.294992
_24798_,VDD,Metal1,800.1230,521.7930,3.295023
_24797_,VDD,Metal1,792.1300,521.9230,3.295028
_24796_,VDD,Metal1,808.3700,528.6365,3.295019
_24795_,VDD,Metal1,794.8700,513.9425,3.295038
_24794_,VDD,Metal1,809.0830,553.1530,3.294989
_24793_,VDD,Metal1,812.8500,553.2830,3.294989
_24792_,VDD,Metal1,804.4300,506.2430,3.295039
_24791_,VDD,Metal1,801.6300,506.2430,3.295039
_24790_,VDD,Metal1,811.3330,521.9230,3.295020
_24789_,VDD,Metal1,825.1500,528.6365,3.295009
_24788_,VDD,Metal1,808.5200,498.2775,3.295049
_24787_,VDD,Metal1,812.4430,513.0865,3.295032
_24786_,VDD,Metal1,812.8900,506.1025,3.295039
_24785_,VDD,Metal1,821.8100,520.7965,3.295020
_24784_,VDD,Metal1,839.1700,600.3230,3.294944
_24783_,VDD,Metal1,840.8300,608.1630,3.294932
_24782_,VDD,Metal1,961.7900,716.7965,3.294832
_24781_,VDD,Metal1,962.3700,710.0830,3.294839
_24780_,VDD,Metal1,809.2800,466.9025,3.295101
_24779_,VDD,Metal1,738.9930,418.9455,3.295169
_24778_,VDD,Metal1,728.1165,419.0065,3.295170
_24777_,VDD,Metal1,725.8765,426.8465,3.295164
_24776_,VDD,Metal1,703.6800,419.0825,3.295173
_24775_,VDD,Metal1,698.8965,418.9765,3.295173
_24774_,VDD,Metal1,700.5430,412.0630,3.295187
_24773_,VDD,Metal1,682.9100,426.7165,3.295167
_24772_,VDD,Metal1,675.2430,435.5530,3.295160
_24771_,VDD,Metal1,802.7700,514.0830,3.295037
_24770_,VDD,Metal1,807.9630,513.0865,3.295032
_24769_,VDD,Metal1,802.2400,466.8375,3.295101
_24768_,VDD,Metal1,802.9400,459.0625,3.295110
_24767_,VDD,Metal1,740.3050,427.8200,3.295162
_24766_,VDD,Metal1,735.5500,426.7165,3.295164
_24765_,VDD,Metal1,727.2330,419.9340,3.295170
_24764_,VDD,Metal1,723.0530,418.9925,3.295170
_24763_,VDD,Metal1,710.6250,418.9000,3.295173
_24762_,VDD,Metal1,704.1900,412.1630,3.295187
_24761_,VDD,Metal1,690.5600,412.0225,3.295188
_24760_,VDD,Metal1,689.8030,419.0065,3.295174
_24759_,VDD,Metal1,684.0800,419.0825,3.295174
_24758_,VDD,Metal1,671.2730,443.4415,3.295149
_24757_,VDD,Metal1,679.5500,434.5565,3.295160
_24756_,VDD,Metal1,670.7630,435.5530,3.295160
_24755_,VDD,Metal1,673.7600,427.7025,3.295170
_24754_,VDD,Metal1,669.7450,442.4200,3.295149
_24753_,VDD,Metal1,670.4865,450.3180,3.295140
_24752_,VDD,Metal1,674.1400,450.3775,3.295140
_24751_,VDD,Metal1,713.7100,420.0030,3.295173
_24750_,VDD,Metal1,733.3100,434.5565,3.295153
_24749_,VDD,Metal1,804.3000,498.2225,3.295054
_24748_,VDD,Metal1,801.6875,505.2575,3.295039
_24747_,VDD,Metal1,797.7100,498.4030,3.295054
_24746_,VDD,Metal1,797.1500,497.2765,3.295054
_24745_,VDD,Metal1,797.5330,506.1275,3.295040
_24744_,VDD,Metal1,797.8830,520.9265,3.295023
_24743_,VDD,Metal1,792.1600,506.0375,3.295040
_24742_,VDD,Metal1,791.4200,529.5825,3.295020
_24741_,VDD,Metal1,789.0250,520.8200,3.295028
_24740_,VDD,Metal1,785.5630,544.4465,3.294997
_24739_,VDD,Metal1,784.3200,529.5575,3.295021
_24738_,VDD,Metal1,780.7400,545.3025,3.295007
_24737_,VDD,Metal1,783.2600,545.3150,3.295007
_24736_,VDD,Metal1,779.2800,537.3975,3.295017
_24735_,VDD,Metal1,772.1000,545.2625,3.295008
_24734_,VDD,Metal1,770.3200,552.3625,3.295000
_24733_,VDD,Metal1,771.5400,560.9425,3.294990
_24732_,VDD,Metal1,766.4000,560.9175,3.294991
_24731_,VDD,Metal1,768.5900,575.6765,3.294973
_24730_,VDD,Metal1,761.8700,576.8030,3.294974
_24729_,VDD,Metal1,756.8875,576.6625,3.294988
_24728_,VDD,Metal1,751.8400,575.8825,3.294988
_24727_,VDD,Metal1,749.5500,583.5165,3.294973
_24726_,VDD,Metal1,741.2000,575.8825,3.294989
_24725_,VDD,Metal1,742.1000,576.6625,3.294989
_24724_,VDD,Metal1,731.3450,568.9400,3.294996
_24723_,VDD,Metal1,734.4300,576.8030,3.294990
_24722_,VDD,Metal1,716.5600,568.7575,3.294996
_24721_,VDD,Metal1,721.5100,583.6575,3.294975
_24720_,VDD,Metal1,720.6200,576.6625,3.294991
_24719_,VDD,Metal1,752.9100,568.9630,3.294980
_24718_,VDD,Metal1,737.3800,568.0175,3.294980
_24717_,VDD,Metal1,740.3050,568.9400,3.294980
_24716_,VDD,Metal1,732.4650,560.0200,3.295001
_24715_,VDD,Metal1,731.0700,567.8365,3.294996
_24714_,VDD,Metal1,724.4000,568.7575,3.294996
_24713_,VDD,Metal1,725.4700,567.8365,3.294996
_24712_,VDD,Metal1,720.4800,560.2025,3.295005
_24711_,VDD,Metal1,719.9930,567.9180,3.294996
_24710_,VDD,Metal1,714.1800,575.8050,3.294991
_24709_,VDD,Metal1,709.8400,575.8825,3.294991
_24708_,VDD,Metal1,696.3500,536.4765,3.295029
_24707_,VDD,Metal1,707.1800,567.9775,3.294997
_24706_,VDD,Metal1,719.9275,575.8175,3.294991
_24705_,VDD,Metal1,750.0200,568.8350,3.294980
_24704_,VDD,Metal1,747.3600,560.2025,3.295000
_24703_,VDD,Metal1,761.2200,575.8050,3.294974
_24702_,VDD,Metal1,761.8700,567.8365,3.294978
_24701_,VDD,Metal1,760.1900,561.1230,3.294998
_24700_,VDD,Metal1,768.5000,560.1250,3.294991
_24699_,VDD,Metal1,763.9330,552.2725,3.295000
_24698_,VDD,Metal1,759.4400,545.3025,3.295011
_24697_,VDD,Metal1,764.7800,567.9650,3.294978
_24696_,VDD,Metal1,762.0600,560.1375,3.294992
_24695_,VDD,Metal1,759.5400,553.1550,3.295001
_24694_,VDD,Metal1,751.8400,552.3625,3.295002
_24693_,VDD,Metal1,748.0600,553.1425,3.295003
_24692_,VDD,Metal1,744.7000,567.9775,3.294980
_24691_,VDD,Metal1,744.5600,560.9175,3.295000
_24690_,VDD,Metal1,749.1800,560.9825,3.294999
_24689_,VDD,Metal1,732.7500,553.2830,3.295007
_24688_,VDD,Metal1,726.6400,553.0775,3.295009
_24687_,VDD,Metal1,726.5900,559.9965,3.295005
_24686_,VDD,Metal1,704.2400,544.5225,3.295019
_24685_,VDD,Metal1,712.7130,553.1615,3.295010
_24684_,VDD,Metal1,710.4000,560.2025,3.295005
_24683_,VDD,Metal1,712.6475,552.2975,3.295010
_24682_,VDD,Metal1,714.1800,567.9650,3.294997
_24681_,VDD,Metal1,707.7400,560.9825,3.295006
_24680_,VDD,Metal1,708.3000,568.8225,3.294997
_24679_,VDD,Metal1,726.4130,544.4325,3.295014
_24678_,VDD,Metal1,719.9930,544.3980,3.295015
_24677_,VDD,Metal1,741.4250,545.4200,3.295012
_24676_,VDD,Metal1,769.5400,545.3025,3.295010
_24675_,VDD,Metal1,766.9600,529.5575,3.295026
_24674_,VDD,Metal1,758.6830,544.4465,3.295011
_24673_,VDD,Metal1,751.8400,536.6825,3.295018
_24672_,VDD,Metal1,753.1000,544.4575,3.295011
_24671_,VDD,Metal1,749.8250,545.4200,3.295011
_24670_,VDD,Metal1,730.3800,552.3375,3.295007
_24669_,VDD,Metal1,749.7400,544.4575,3.295011
_24668_,VDD,Metal1,747.0250,529.7400,3.295028
_24667_,VDD,Metal1,742.2700,544.3165,3.295012
_24666_,VDD,Metal1,735.0400,552.3625,3.295007
_24665_,VDD,Metal1,734.2600,545.3025,3.295013
_24664_,VDD,Metal1,728.3200,545.2375,3.295014
_24663_,VDD,Metal1,700.8800,529.5575,3.295037
_24662_,VDD,Metal1,728.7400,537.4750,3.295022
_24661_,VDD,Metal1,725.4700,552.1565,3.295009
_24660_,VDD,Metal1,722.8600,545.3025,3.295015
_24659_,VDD,Metal1,703.5000,537.4225,3.295026
_24658_,VDD,Metal1,706.0600,545.3025,3.295018
_24657_,VDD,Metal1,701.4400,545.2375,3.295020
_24656_,VDD,Metal1,689.0700,528.6365,3.295038
_24655_,VDD,Metal1,699.6200,544.4450,3.295021
_24654_,VDD,Metal1,695.2300,529.7630,3.295038
_24653_,VDD,Metal1,690.1900,529.7630,3.295038
_24652_,VDD,Metal1,730.5600,521.7175,3.295036
_24651_,VDD,Metal1,779.4200,536.6175,3.295017
_24650_,VDD,Metal1,777.2650,528.6600,3.295024
_24649_,VDD,Metal1,769.8600,536.6575,3.295017
_24648_,VDD,Metal1,764.7200,536.6825,3.295017
_24647_,VDD,Metal1,765.6130,528.7525,3.295027
_24646_,VDD,Metal1,761.9200,521.7175,3.295031
_24645_,VDD,Metal1,752.7565,537.4730,3.295018
_24644_,VDD,Metal1,747.9200,528.8425,3.295028
_24643_,VDD,Metal1,751.7000,529.6350,3.295028
_24642_,VDD,Metal1,736.1100,536.4765,3.295019
_24641_,VDD,Metal1,746.4630,536.5765,3.295018
_24640_,VDD,Metal1,742.8800,521.0025,3.295035
_24639_,VDD,Metal1,742.2700,529.7630,3.295032
_24638_,VDD,Metal1,735.6000,528.8425,3.295033
_24637_,VDD,Metal1,733.3100,536.4765,3.295022
_24636_,VDD,Metal1,730.5600,529.5575,3.295034
_24635_,VDD,Metal1,730.5100,528.6365,3.295034
_24634_,VDD,Metal1,720.4800,529.5575,3.295035
_24633_,VDD,Metal1,725.3165,521.7930,3.295037
_24632_,VDD,Metal1,732.3000,520.9250,3.295036
_24631_,VDD,Metal1,724.4000,521.0025,3.295037
_24630_,VDD,Metal1,687.3900,520.7965,3.295044
_24629_,VDD,Metal1,729.4100,520.7965,3.295037
_24628_,VDD,Metal1,723.4200,513.9425,3.295048
_24627_,VDD,Metal1,707.3865,529.7630,3.295036
_24626_,VDD,Metal1,699.1500,536.4765,3.295026
_24625_,VDD,Metal1,684.8650,529.7400,3.295038
_24624_,VDD,Metal1,698.7800,521.7825,3.295042
_24623_,VDD,Metal1,684.7800,528.7775,3.295038
_24622_,VDD,Metal1,699.9000,552.2975,3.295010
_24621_,VDD,Metal1,741.7600,513.8775,3.295048
_24620_,VDD,Metal1,785.3900,528.6365,3.295021
_24619_,VDD,Metal1,782.4130,520.9125,3.295028
_24618_,VDD,Metal1,779.6000,513.9425,3.295040
_24617_,VDD,Metal1,777.7400,521.7825,3.295029
_24616_,VDD,Metal1,762.3000,528.8175,3.295027
_24615_,VDD,Metal1,759.6800,521.0025,3.295032
_24614_,VDD,Metal1,715.7965,513.9530,3.295049
_24613_,VDD,Metal1,760.5730,513.9675,3.295043
_24612_,VDD,Metal1,755.2000,513.8775,3.295046
_24611_,VDD,Metal1,741.8330,513.0380,3.295048
_24610_,VDD,Metal1,712.3050,520.8200,3.295040
_24609_,VDD,Metal1,709.5050,514.0600,3.295049
_24608_,VDD,Metal1,710.3500,512.9565,3.295049
_24607_,VDD,Metal1,679.6000,513.8775,3.295055
_24606_,VDD,Metal1,705.7065,512.9565,3.295049
_24605_,VDD,Metal1,713.3000,536.6575,3.295024
_24604_,VDD,Metal1,713.7600,529.5575,3.295036
_24603_,VDD,Metal1,720.2600,521.7825,3.295039
_24602_,VDD,Metal1,713.3400,537.4625,3.295024
_24601_,VDD,Metal1,691.8700,528.6365,3.295038
_24600_,VDD,Metal1,682.3500,521.9230,3.295046
_24599_,VDD,Metal1,747.4830,513.9530,3.295047
_24598_,VDD,Metal1,737.0765,513.0865,3.295048
_24597_,VDD,Metal1,739.5275,506.1025,3.295047
_24596_,VDD,Metal1,677.9530,498.3340,3.295076
_24595_,VDD,Metal1,681.1000,505.2975,3.295060
_24594_,VDD,Metal1,701.4100,512.9565,3.295049
_24593_,VDD,Metal1,678.0600,506.1025,3.295060
_24592_,VDD,Metal1,712.7800,544.4575,3.295017
_24591_,VDD,Metal1,671.9000,505.2575,3.295062
_24590_,VDD,Metal1,726.8650,506.2200,3.295049
_24589_,VDD,Metal1,774.4650,520.8200,3.295029
_24588_,VDD,Metal1,788.9400,513.9425,3.295039
_24587_,VDD,Metal1,787.6800,505.3225,3.295040
_24586_,VDD,Metal1,778.2830,513.0865,3.295040
_24585_,VDD,Metal1,779.2800,498.1975,3.295060
_24584_,VDD,Metal1,773.8200,513.0975,3.295041
_24583_,VDD,Metal1,768.6400,513.1625,3.295041
_24582_,VDD,Metal1,690.3400,520.9775,3.295044
_24581_,VDD,Metal1,763.9800,513.1375,3.295043
_24580_,VDD,Metal1,763.0400,497.4825,3.295061
_24579_,VDD,Metal1,765.2300,506.2430,3.295041
_24578_,VDD,Metal1,757.9500,512.9565,3.295046
_24577_,VDD,Metal1,751.8400,506.0375,3.295046
_24576_,VDD,Metal1,693.0400,513.8775,3.295053
_24575_,VDD,Metal1,691.9200,513.1625,3.295054
_24574_,VDD,Metal1,691.5000,506.1025,3.295059
_24573_,VDD,Metal1,689.7800,505.2975,3.295060
_24572_,VDD,Metal1,662.8000,506.0375,3.295063
_24571_,VDD,Metal1,674.3565,513.9530,3.295057
_24570_,VDD,Metal1,673.1050,520.8200,3.295047
_24569_,VDD,Metal1,679.5700,512.9565,3.295055
_24568_,VDD,Metal1,675.6500,521.9230,3.295047
_24567_,VDD,Metal1,712.6475,528.7775,3.295036
_24566_,VDD,Metal1,669.6600,513.9425,3.295057
_24565_,VDD,Metal1,752.3500,512.9565,3.295047
_24564_,VDD,Metal1,740.0800,498.1975,3.295067
_24563_,VDD,Metal1,726.9730,505.2325,3.295049
_24562_,VDD,Metal1,695.8400,505.3225,3.295055
_24561_,VDD,Metal1,703.0400,505.3225,3.295052
_24560_,VDD,Metal1,681.7500,497.4175,3.295076
_24559_,VDD,Metal1,696.7400,497.4175,3.295073
_24558_,VDD,Metal1,675.0700,497.2765,3.295076
_24557_,VDD,Metal1,693.7400,498.2625,3.295073
_24556_,VDD,Metal1,718.5730,490.4475,3.295078
_24555_,VDD,Metal1,710.4730,489.5180,3.295079
_24554_,VDD,Metal1,792.6700,505.1165,3.295040
_24553_,VDD,Metal1,790.8130,490.4475,3.295072
_24552_,VDD,Metal1,789.1200,489.5775,3.295072
_24551_,VDD,Metal1,785.8200,498.2225,3.295059
_24550_,VDD,Metal1,781.7450,489.4600,3.295073
_24549_,VDD,Metal1,780.3500,506.2430,3.295041
_24548_,VDD,Metal1,776.9900,497.2765,3.295060
_24547_,VDD,Metal1,771.4400,498.1975,3.295061
_24546_,VDD,Metal1,749.3965,505.2465,3.295046
_24545_,VDD,Metal1,773.6300,497.2765,3.295061
_24544_,VDD,Metal1,768.6400,489.6425,3.295074
_24543_,VDD,Metal1,757.5630,506.1130,3.295041
_24542_,VDD,Metal1,768.0500,497.2765,3.295061
_24541_,VDD,Metal1,759.6800,490.3575,3.295074
_24540_,VDD,Metal1,753.9400,505.2450,3.295045
_24539_,VDD,Metal1,749.8250,498.3800,3.295066
_24538_,VDD,Metal1,744.7850,497.3000,3.295066
_24537_,VDD,Metal1,745.6875,490.4225,3.295077
_24536_,VDD,Metal1,662.3400,490.3825,3.295082
_24535_,VDD,Metal1,655.1000,490.4225,3.295081
_24534_,VDD,Metal1,653.2625,489.7050,3.295080
_24533_,VDD,Metal1,720.4175,498.1350,3.295070
_24532_,VDD,Metal1,664.0600,505.2575,3.295063
_24531_,VDD,Metal1,662.0200,505.2575,3.295063
_24530_,VDD,Metal1,661.6800,513.8775,3.295058
_24529_,VDD,Metal1,659.9100,513.0975,3.295058
_24528_,VDD,Metal1,656.0300,506.2430,3.295064
_24527_,VDD,Metal1,657.9000,520.9375,3.295048
_24526_,VDD,Metal1,671.9000,521.7825,3.295047
_24525_,VDD,Metal1,753.9400,490.4350,3.295075
_24524_,VDD,Metal1,745.1200,481.8025,3.295088
_24523_,VDD,Metal1,735.1400,497.4575,3.295067
_24522_,VDD,Metal1,731.6800,490.3575,3.295078
_24521_,VDD,Metal1,725.5200,498.1975,3.295068
_24520_,VDD,Metal1,723.1400,497.4050,3.295069
_24519_,VDD,Metal1,714.8300,505.1165,3.295051
_24518_,VDD,Metal1,709.3530,498.3215,3.295072
_24517_,VDD,Metal1,714.8300,497.2765,3.295072
_24516_,VDD,Metal1,704.3800,498.2625,3.295072
_24515_,VDD,Metal1,721.3800,497.4175,3.295070
_24514_,VDD,Metal1,731.8200,489.5775,3.295078
_24513_,VDD,Metal1,681.2800,489.6425,3.295080
_24512_,VDD,Metal1,714.8300,489.4365,3.295078
_24511_,VDD,Metal1,717.5400,506.1150,3.295051
_24510_,VDD,Metal1,713.5400,482.5825,3.295092
_24509_,VDD,Metal1,792.7275,497.4175,3.295059
_24508_,VDD,Metal1,793.7900,474.8830,3.295080
_24507_,VDD,Metal1,791.9200,473.8975,3.295091
_24506_,VDD,Metal1,786.6830,482.5930,3.295079
_24505_,VDD,Metal1,784.8800,473.9625,3.295092
_24504_,VDD,Metal1,782.4200,481.7375,3.295080
_24503_,VDD,Metal1,779.5050,482.7000,3.295080
_24502_,VDD,Metal1,763.7400,474.7425,3.295097
_24501_,VDD,Metal1,777.7400,481.7375,3.295080
_24500_,VDD,Metal1,773.9050,465.9400,3.295103
_24499_,VDD,Metal1,769.9000,481.7375,3.295082
_24498_,VDD,Metal1,767.6600,482.5825,3.295082
_24497_,VDD,Metal1,750.3850,482.7000,3.295087
_24496_,VDD,Metal1,763.0400,482.5175,3.295083
_24495_,VDD,Metal1,761.7000,474.7425,3.295097
_24494_,VDD,Metal1,759.6800,481.8025,3.295084
_24493_,VDD,Metal1,764.3000,481.7375,3.295083
_24492_,VDD,Metal1,729.5400,474.7025,3.295100
_24491_,VDD,Metal1,750.5000,489.5775,3.295077
_24490_,VDD,Metal1,747.5850,467.0200,3.295105
_24489_,VDD,Metal1,743.5400,474.7025,3.295099
_24488_,VDD,Metal1,740.0800,482.5175,3.295089
_24487_,VDD,Metal1,732.8000,481.8025,3.295090
_24486_,VDD,Metal1,726.0800,481.8025,3.295091
_24485_,VDD,Metal1,725.6600,474.7425,3.295101
_24484_,VDD,Metal1,722.2200,482.5950,3.295092
_24483_,VDD,Metal1,719.9275,481.7375,3.295092
_24482_,VDD,Metal1,725.1000,482.5825,3.295091
_24481_,VDD,Metal1,739.6600,481.7375,3.295089
_24480_,VDD,Metal1,705.0250,482.7000,3.295092
_24479_,VDD,Metal1,684.4130,481.7125,3.295094
_24478_,VDD,Metal1,682.0630,482.6230,3.295094
_24477_,VDD,Metal1,676.4650,482.7000,3.295094
_24476_,VDD,Metal1,675.6300,481.5965,3.295094
_24475_,VDD,Metal1,686.5765,482.6230,3.295093
_24474_,VDD,Metal1,674.7000,489.5775,3.295081
_24473_,VDD,Metal1,671.7100,481.5965,3.295097
_24472_,VDD,Metal1,149.2175,466.1850,3.295197
_24471_,VDD,Metal1,151.8665,467.0430,3.295197
_24470_,VDD,Metal1,155.9800,466.0425,3.295197
_24469_,VDD,Metal1,155.2200,459.0625,3.295209
_24468_,VDD,Metal1,145.5000,466.9025,3.295198
_24467_,VDD,Metal1,136.7565,466.9130,3.295198
_24466_,VDD,Metal1,139.5400,466.0575,3.295198
_24465_,VDD,Metal1,133.3200,466.2150,3.295198
_24464_,VDD,Metal1,132.9900,467.0430,3.295198
_24463_,VDD,Metal1,804.4800,490.3575,3.295068
_24462_,VDD,Metal1,804.6200,489.5775,3.295068
_24461_,VDD,Metal1,790.2765,474.7530,3.295091
_24460_,VDD,Metal1,785.7730,466.9275,3.295101
_24459_,VDD,Metal1,780.4000,466.8375,3.295102
_24458_,VDD,Metal1,756.6765,466.9130,3.295104
_24457_,VDD,Metal1,781.2930,466.0325,3.295102
_24456_,VDD,Metal1,771.4400,451.1575,3.295127
_24455_,VDD,Metal1,772.9165,473.8865,3.295097
_24454_,VDD,Metal1,768.5900,465.9165,3.295104
_24453_,VDD,Metal1,747.8900,465.9165,3.295105
_24452_,VDD,Metal1,764.7530,466.9740,3.295104
_24451_,VDD,Metal1,758.9000,466.0575,3.295104
